SrcAddr,n_flows,botnet_flows,normal_flows,bg_flows,n_dst_ips,n_dst_ports,n_src_ports,n_protocols,total_bytes,total_pkts,mean_dur,std_dur,label
95.190.52.223,1,0,0,1,1,1,1,1,73,1,0.0,,Background
95.190.83.150,1,0,0,1,1,1,1,1,180,1,0.0,,Background
95.190.83.197,1,0,0,1,1,1,1,1,144,2,2.105,,Background
95.190.85.89,1,0,0,1,1,1,1,1,146,2,3.439,,Background
95.191.25.98,1,0,0,1,1,1,1,1,77,1,0.0,,Background
95.194.116.25,1,0,0,1,1,1,1,1,174,1,0.0,,Background
95.20.189.112,1,0,0,1,1,1,1,1,74,1,0.0,,Background
95.20.83.31,1,0,0,1,1,1,1,1,181,1,0.0,,Background
95.208.117.175,1,0,0,1,1,1,1,1,473,1,0.0,,Background
95.208.15.17,1,0,0,1,1,1,1,1,74,1,0.0,,Background
95.208.35.228,1,0,0,1,1,1,1,1,83,1,0.0,,Background
95.208.43.68,1,0,0,1,1,1,1,1,74,1,0.0,,Background
95.208.88.98,1,0,0,1,1,1,1,1,84,1,0.0,,Background
95.208.96.37,1,0,0,1,1,1,1,1,73,1,0.0,,Background
95.209.182.79,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.209.243.235,12,0,0,12,1,3,3,1,3432,54,3.701416666666667,1.371756038363921,Background
95.209.47.95,1,0,0,1,1,1,1,1,471,1,0.0,,Background
95.21.121.73,2,0,0,2,1,1,1,1,960,2,0.0,0.0,Background
95.21.146.224,1,0,0,1,1,1,1,1,75,1,0.0,,Background
95.210.139.232,1,0,0,1,1,1,1,1,74,1,0.0,,Background
95.210.157.119,2,0,0,2,1,1,2,1,152,2,0.0,0.0,Background
95.211.110.120,7,0,0,7,4,2,7,1,420,7,0.0,0.0,Background
95.211.83.68,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.215.37.179,2,0,0,2,2,2,1,1,121,2,0.0,0.0,Background
95.215.56.47,1,0,0,1,1,1,1,1,109,1,0.0,,Background
95.22.121.101,1,0,0,1,1,1,1,1,174,1,0.0,,Background
95.22.142.69,1,0,0,1,1,1,1,1,67,1,0.0,,Background
95.220.102.246,1,0,0,1,1,1,1,1,74,1,0.0,,Background
95.220.114.190,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.220.116.123,3,0,0,3,1,1,1,1,228,3,0.0,0.0,Background
95.220.117.134,1,0,0,1,1,1,1,1,76,1,0.0,,Background
95.220.127.184,1,0,0,1,1,1,1,1,75,1,0.0,,Background
95.220.148.136,5,0,0,5,1,1,1,1,310,5,0.0,0.0,Background
95.220.154.209,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.220.169.10,2,0,0,2,1,1,1,1,351,2,0.0,0.0,Background
95.220.169.190,7,0,0,7,2,2,1,1,3566,9,0.0,0.0,Background
95.220.170.130,1,0,0,1,1,1,1,1,74,1,0.0,,Background
95.220.187.150,1,0,0,1,1,1,1,1,486,1,0.0,,Background
95.220.199.138,1,0,0,1,1,1,1,1,75,1,0.0,,Background
95.220.201.179,1,0,0,1,1,1,1,1,75,1,0.0,,Background
95.220.206.37,2,0,0,2,1,1,1,1,934,2,0.0,0.0,Background
95.220.213.98,2,0,0,2,1,1,1,1,120,2,0.0,0.0,Background
95.220.238.133,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.220.249.24,3,0,0,3,1,1,1,1,543,3,0.0,0.0,Background
95.220.75.22,2,0,0,2,1,1,1,1,146,2,0.0,0.0,Background
95.220.81.218,2,0,0,2,1,1,1,1,122,2,0.0,0.0,Background
95.220.88.42,1,0,0,1,1,1,1,1,75,1,0.0,,Background
95.220.89.36,2,0,0,2,1,1,1,1,364,2,0.0,0.0,Background
95.220.91.240,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.220.91.39,2,0,0,2,1,1,1,1,124,2,0.0,0.0,Background
95.220.92.68,15,0,0,15,1,1,1,1,5699,41,0.9357333333333334,1.619303883360584,Background
95.221.110.14,1,0,0,1,1,1,1,1,98,1,0.0,,Background
95.221.113.215,1,0,0,1,1,1,1,1,61,1,0.0,,Background
95.221.116.96,3,0,0,3,1,1,1,1,195,3,0.0,0.0,Background
95.221.133.251,1,0,0,1,1,1,1,1,76,1,0.0,,Background
95.221.138.75,4,0,0,4,1,1,1,1,300,4,0.0,0.0,Background
95.221.140.12,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.221.140.69,1,0,0,1,1,1,1,1,105,1,0.0,,Background
95.221.141.98,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.221.154.55,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.221.161.97,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.221.173.238,1,0,0,1,1,1,1,1,61,1,0.0,,Background
95.221.199.243,1,0,0,1,1,1,1,1,73,1,0.0,,Background
95.221.217.225,2,0,0,2,1,1,1,1,1484,20,4.372,0.09758073580374349,Background
95.221.31.196,1,0,0,1,1,1,1,1,61,1,0.0,,Background
95.221.93.246,3,0,0,3,1,1,1,1,419,4,1.0363333333333333,1.7949819869105466,Background
95.221.97.125,1,0,0,1,1,1,1,1,77,1,0.0,,Background
95.222.127.118,2,0,0,2,1,1,1,1,358,2,0.0,0.0,Background
95.222.130.142,1,0,0,1,1,1,1,1,528,7,0.569,,Background
95.222.161.176,1,0,0,1,1,1,1,1,450,6,0.179,,Background
95.222.207.167,1,0,0,1,1,1,1,1,62,1,0.0,,Background
95.222.212.94,1,0,0,1,1,1,1,1,72,1,0.0,,Background
95.222.216.53,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.222.233.183,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.222.33.115,5,0,0,5,1,1,3,1,1011,7,0.9603999999999999,1.4135362747379354,Background
95.222.84.249,1,0,0,1,1,1,1,1,176,1,0.0,,Background
95.223.106.83,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.223.184.80,1,0,0,1,1,1,1,1,372,5,1.925,,Background
95.223.204.16,1,0,0,1,1,1,1,1,76,1,0.0,,Background
95.223.214.185,1,0,0,1,1,1,1,1,528,7,0.496,,Background
95.223.218.156,4,0,0,4,1,1,1,1,401,4,0.0,0.0,Background
95.223.241.38,1,0,0,1,1,1,1,1,606,8,0.358,,Background
95.223.242.13,1,0,0,1,1,1,1,1,528,7,0.618,,Background
95.224.45.92,3,0,0,3,1,1,1,1,531,3,0.0,0.0,Background
95.224.78.48,2,0,0,2,1,1,1,1,378,2,0.0,0.0,Background
95.225.131.168,3,0,0,3,1,1,1,1,558,3,0.0,0.0,Background
95.225.139.143,1,0,0,1,1,1,1,1,77,1,0.0,,Background
95.225.198.173,3,0,0,3,1,1,1,1,548,3,0.0,0.0,Background
95.226.91.194,3,0,0,3,1,1,1,1,551,3,0.0,0.0,Background
95.226.94.195,2,0,0,2,1,1,1,1,363,2,0.0,0.0,Background
95.227.158.51,1,0,0,1,1,1,1,1,179,1,0.0,,Background
95.227.195.49,1,0,0,1,1,1,1,1,72,1,0.0,,Background
95.227.80.161,1,0,0,1,1,1,1,1,75,1,0.0,,Background
95.229.187.44,2,0,0,2,1,1,1,1,934,3,0.3325,0.47022600948905413,Background
95.23.7.101,1,0,0,1,1,1,1,1,75,1,0.0,,Background
95.232.165.176,1,0,0,1,1,1,1,1,528,7,0.334,,Background
95.232.48.35,27,0,0,27,1,2,2,2,38984,164,2.672851851851852,1.9586640404525282,Background
95.233.192.212,5,0,0,5,1,1,1,1,650,6,0.6532,1.4605996029028625,Background
95.233.200.170,16,0,0,16,1,1,5,2,1901,27,1.6195,1.8152748184962701,Background
95.233.48.141,1,0,0,1,1,1,1,1,71,1,0.0,,Background
95.233.5.50,1,0,0,1,1,1,1,1,95,1,0.0,,Background
95.233.7.114,2,0,0,2,1,1,1,1,3013,4,0.015,0.021213203435596427,Background
95.233.70.223,3,0,0,3,1,1,1,1,477,3,0.0,0.0,Background
95.234.122.127,5,0,0,5,1,1,1,1,1443,8,0.833,0.7630091742567713,Background
95.234.174.50,3,0,0,3,1,1,1,1,549,3,0.0,0.0,Background
95.234.221.119,3,0,0,3,1,1,2,1,531,3,0.0,0.0,Background
95.234.52.191,1,0,0,1,1,1,1,1,677,8,0.899,,Background
95.235.100.155,1,0,0,1,1,1,1,1,511,1,0.0,,Background
95.236.119.159,2,0,0,2,1,1,1,1,934,2,0.0,0.0,Background
95.236.122.176,2,0,0,2,1,1,1,1,122,2,0.0,0.0,Background
95.236.29.168,1,0,0,1,1,1,1,1,72,1,0.0,,Background
95.237.238.246,1,0,0,1,1,1,1,1,179,1,0.0,,Background
95.238.170.157,1,0,0,1,1,1,1,1,79,1,0.0,,Background
95.238.227.67,1,0,0,1,1,1,1,1,75,1,0.0,,Background
95.238.32.27,2,0,0,2,1,1,1,1,322,2,0.0,0.0,Background
95.239.122.20,1,0,0,1,1,1,1,1,74,1,0.0,,Background
95.239.158.218,1,0,0,1,1,1,1,1,179,1,0.0,,Background
95.239.182.195,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.239.56.237,1,0,0,1,1,1,1,1,121,2,0.484,,Background
95.239.7.210,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.239.81.112,1,0,0,1,1,1,1,1,472,1,0.0,,Background
95.24.148.206,2,0,0,2,2,2,1,1,122,2,0.0,0.0,Background
95.24.156.238,1,0,0,1,1,1,1,1,465,1,0.0,,Background
95.24.160.92,2,0,0,2,1,1,1,1,566,2,0.0,0.0,Background
95.24.163.3,1,0,0,1,1,1,1,1,61,1,0.0,,Background
95.24.171.187,4,0,0,4,1,1,1,1,240,4,0.0,0.0,Background
95.24.171.6,2,0,0,2,1,1,1,1,124,2,0.0,0.0,Background
95.24.187.58,2,0,0,2,1,1,1,1,1475,20,1.153,0.04525483399593908,Background
95.24.196.11,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.24.198.119,1,0,0,1,1,1,1,1,454,1,0.0,,Background
95.24.203.3,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.24.227.110,8,0,0,8,1,1,1,1,3875,26,1.973875,1.3979784831268736,Background
95.24.228.32,1,0,0,1,1,1,1,1,78,1,0.0,,Background
95.24.247.199,1,0,0,1,1,1,1,1,75,1,0.0,,Background
95.24.255.240,2,0,0,2,1,1,1,1,147,2,0.0,0.0,Background
95.240.124.248,1,0,0,1,1,1,1,1,72,1,0.0,,Background
95.240.232.5,1,0,0,1,1,1,1,1,560,2,1.686,,Background
95.240.39.143,1,0,0,1,1,1,1,1,74,1,0.0,,Background
95.241.62.166,2,0,0,2,1,1,2,1,442,6,0.184,0.005656854249492385,Background
95.241.67.190,1,0,0,1,1,1,1,1,177,1,0.0,,Background
95.242.176.104,1,0,0,1,1,1,1,1,175,1,0.0,,Background
95.242.32.194,1,0,0,1,1,1,1,1,74,1,0.0,,Background
95.244.105.177,2,0,0,2,1,1,1,1,978,13,0.371,0.056568542494923775,Background
95.244.182.23,2,0,0,2,1,1,1,1,122,2,0.0,0.0,Background
95.244.45.59,1,0,0,1,1,1,1,1,181,1,0.0,,Background
95.244.87.33,2,0,0,2,2,2,1,1,538,2,0.0,0.0,Background
95.245.14.191,1,0,0,1,1,1,1,1,74,1,0.0,,Background
95.245.214.234,2,0,0,2,1,1,1,1,120,2,0.0,0.0,Background
95.245.235.103,1,0,0,1,1,1,1,1,74,1,0.0,,Background
95.245.236.174,2,0,0,2,1,1,1,1,134,2,0.0,0.0,Background
95.245.5.206,1,0,0,1,1,1,1,1,72,1,0.0,,Background
95.246.15.150,3,0,0,3,1,1,1,1,180,3,0.0,0.0,Background
95.246.193.73,1,0,0,1,1,1,1,1,72,1,0.0,,Background
95.246.194.141,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.246.241.195,24,0,0,24,1,1,1,1,5094,57,0.7001666666666666,0.6917335291586774,Background
95.246.250.185,1,0,0,1,1,1,1,1,83,1,0.0,,Background
95.246.40.60,44,0,0,44,1,1,2,2,44126,216,1.3900681818181817,1.8033715890704236,Background
95.246.71.83,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.247.102.179,1,0,0,1,1,1,1,1,174,1,0.0,,Background
95.247.217.101,1,0,0,1,1,1,1,1,473,1,0.0,,Background
95.248.34.139,3,0,0,3,1,1,2,1,557,3,0.0,0.0,Background
95.249.59.58,1,0,0,1,1,1,1,1,296,2,4.329,,Background
95.25.1.229,2,0,0,2,1,1,1,1,178,2,0.0,0.0,Background
95.25.103.117,1,0,0,1,1,1,1,1,79,1,0.0,,Background
95.25.119.61,3,0,0,3,1,1,1,1,181,3,0.0,0.0,Background
95.25.124.172,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.25.124.184,2,0,0,2,1,1,1,1,986,2,0.0,0.0,Background
95.25.133.46,1,0,0,1,1,1,1,1,514,1,0.0,,Background
95.25.138.9,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.25.150.142,1,0,0,1,1,1,1,1,62,1,0.0,,Background
95.25.151.122,1,0,0,1,1,1,1,1,2971,3,0.0,,Background
95.25.151.125,1,0,0,1,1,1,1,1,120,2,3.253,,Background
95.25.152.140,1,0,0,1,1,1,1,1,179,1,0.0,,Background
95.25.165.249,2,0,0,2,1,1,1,1,544,2,0.0,0.0,Background
95.25.166.29,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.25.166.58,2,0,0,2,1,1,1,1,3412,4,0.0,0.0,Background
95.25.173.29,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.25.18.150,1,0,0,1,1,1,1,1,72,1,0.0,,Background
95.25.180.132,1,0,0,1,1,1,1,1,2915,3,0.0,,Background
95.25.180.88,1,0,0,1,1,1,1,1,75,1,0.0,,Background
95.25.188.66,1,0,0,1,1,1,1,1,74,1,0.0,,Background
95.25.193.50,1,0,0,1,1,1,1,1,121,2,0.084,,Background
95.25.202.188,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.25.203.52,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.25.212.240,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.25.213.89,6,0,0,6,1,4,1,1,372,6,0.0,0.0,Background
95.25.214.124,1,0,0,1,1,1,1,1,76,1,0.0,,Background
95.25.22.190,2,0,0,2,1,1,1,1,120,2,0.0,0.0,Background
95.25.227.243,2,0,0,2,1,1,1,1,900,12,0.2625,0.05444722215136416,Background
95.25.231.235,1,0,0,1,1,1,1,1,80,1,0.0,,Background
95.25.236.146,1,0,0,1,1,1,1,1,517,1,0.0,,Background
95.25.237.149,1,0,0,1,1,1,1,1,180,1,0.0,,Background
95.25.237.19,2,0,0,2,1,1,1,1,348,2,0.0,0.0,Background
95.25.28.113,1,0,0,1,1,1,1,1,193,1,0.0,,Background
95.25.28.49,2,0,0,2,1,1,1,1,120,2,0.0,0.0,Background
95.25.33.139,2,0,0,2,1,1,1,1,124,2,0.0,0.0,Background
95.25.37.77,2,0,0,2,1,1,1,1,120,2,0.0,0.0,Background
95.25.38.144,2,0,0,2,1,1,1,1,545,2,0.0,0.0,Background
95.25.39.31,2,0,0,2,1,1,1,1,352,2,0.0,0.0,Background
95.25.47.47,1,0,0,1,1,1,1,1,74,1,0.0,,Background
95.25.49.250,1,0,0,1,1,1,1,1,477,1,0.0,,Background
95.25.59.162,1,0,0,1,1,1,1,1,61,1,0.0,,Background
95.25.63.252,1,0,0,1,1,1,1,1,105,1,0.0,,Background
95.25.71.38,1,0,0,1,1,1,1,1,73,1,0.0,,Background
95.25.72.50,2,0,0,2,2,2,1,1,122,2,0.0,0.0,Background
95.25.78.245,21,0,0,21,1,1,1,1,5417,33,0.09971428571428571,0.4431575501847106,Background
95.25.79.142,1,0,0,1,1,1,1,1,105,1,0.0,,Background
95.25.79.85,2,0,0,2,1,1,1,1,619,2,0.0,0.0,Background
95.25.82.189,3,0,0,3,1,1,1,1,638,3,0.0,0.0,Background
95.25.84.213,1,0,0,1,1,1,1,1,459,1,0.0,,Background
95.25.89.70,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.25.99.91,1,0,0,1,1,1,1,1,74,1,0.0,,Background
95.250.176.62,1,0,0,1,1,1,1,1,183,1,0.0,,Background
95.250.248.134,2,0,0,2,1,1,1,1,152,2,0.0,0.0,Background
95.250.28.32,3,0,0,3,1,1,2,1,548,3,0.0,0.0,Background
95.250.97.159,2,0,0,2,1,1,1,1,940,2,0.0,0.0,Background
95.251.33.175,1,0,0,1,1,1,1,1,85,1,0.0,,Background
95.251.54.52,3,0,0,3,1,1,1,1,1446,4,0.015,0.02598076211353316,Background
95.252.195.194,1,0,0,1,1,1,1,1,73,1,0.0,,Background
95.252.53.168,1,0,0,1,1,1,1,1,78,1,0.0,,Background
95.253.21.155,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.26.106.62,1,0,0,1,1,1,1,1,2938,3,0.0,,Background
95.26.107.161,2,0,0,2,1,1,1,1,1208,2,0.0,0.0,Background
95.26.109.48,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.26.115.135,1,0,0,1,1,1,1,1,72,1,0.0,,Background
95.26.12.10,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.26.125.8,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.26.127.201,2,0,0,2,1,1,1,1,165,2,0.0,0.0,Background
95.26.128.1,3,0,0,3,1,1,1,1,1350,18,0.6903333333333334,0.416404050572678,Background
95.26.129.147,2,0,0,2,1,1,1,1,584,2,0.0,0.0,Background
95.26.134.199,1,0,0,1,1,1,1,1,77,1,0.0,,Background
95.26.140.75,1,0,0,1,1,1,1,1,74,1,0.0,,Background
95.26.141.229,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.26.151.119,3,0,0,3,2,2,1,1,626,3,0.0,0.0,Background
95.26.151.147,2,0,0,2,2,2,1,1,120,2,0.0,0.0,Background
95.26.151.60,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.26.153.231,2,0,0,2,1,1,1,1,124,2,0.0,0.0,Background
95.26.154.230,1,0,0,1,1,1,1,1,2952,3,0.0,,Background
95.26.167.180,1,0,0,1,1,1,1,1,62,1,0.0,,Background
95.26.172.98,2,0,0,2,1,1,1,1,2978,4,0.0,0.0,Background
95.26.180.126,1,0,0,1,1,1,1,1,169,1,0.0,,Background
95.26.187.224,2,0,0,2,1,1,1,1,900,12,1.0765,0.6427600640985716,Background
95.26.216.146,1,0,0,1,1,1,1,1,72,1,0.0,,Background
95.26.230.151,2,0,0,2,1,1,1,1,536,2,0.0,0.0,Background
95.26.24.162,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.26.244.33,2,0,0,2,1,1,1,1,120,2,0.0,0.0,Background
95.26.30.40,1,0,0,1,1,1,1,1,491,1,0.0,,Background
95.26.33.2,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.26.39.105,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.26.40.152,2,0,0,2,1,1,2,1,930,2,0.0,0.0,Background
95.26.52.240,3,0,0,3,3,3,1,1,180,3,0.0,0.0,Background
95.26.55.188,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.26.67.203,3,0,0,3,1,1,1,1,656,4,0.058666666666666666,0.10161364737737412,Background
95.26.79.248,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.26.89.111,2,0,0,2,1,1,1,1,120,2,0.0,0.0,Background
95.26.91.1,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.26.91.128,3,0,0,3,1,1,1,1,180,3,0.0,0.0,Background
95.26.99.248,3,0,0,3,2,2,1,1,713,3,0.0,0.0,Background
95.26.99.26,1,0,0,1,1,1,1,1,71,1,0.0,,Background
95.27.10.219,2,0,0,2,1,1,1,1,803,3,0.509,0.7198347032479054,Background
95.27.103.227,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.27.104.146,1,0,0,1,1,1,1,1,77,1,0.0,,Background
95.27.115.62,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.27.123.94,1,0,0,1,1,1,1,1,78,1,0.0,,Background
95.27.136.206,1,0,0,1,1,1,1,1,62,1,0.0,,Background
95.27.136.239,1,0,0,1,1,1,1,1,609,1,0.0,,Background
95.27.139.110,1,0,0,1,1,1,1,1,76,1,0.0,,Background
95.27.147.30,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.27.148.109,1,0,0,1,1,1,1,1,463,1,0.0,,Background
95.27.162.90,2,0,0,2,1,1,1,1,324,2,0.0,0.0,Background
95.27.165.253,1,0,0,1,1,1,1,1,2900,3,0.0,,Background
95.27.168.176,2,0,0,2,1,1,1,1,142,2,0.0,0.0,Background
95.27.177.178,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.27.182.66,1,0,0,1,1,1,1,1,75,1,0.0,,Background
95.27.187.75,3,0,0,3,1,1,1,1,537,3,0.0,0.0,Background
95.27.222.104,2,0,0,2,1,1,1,1,136,2,0.0,0.0,Background
95.27.223.11,1,0,0,1,1,1,1,1,79,1,0.0,,Background
95.27.23.53,1,0,0,1,1,1,1,1,73,1,0.0,,Background
95.27.233.137,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.27.241.190,20,0,0,20,1,1,1,1,4693,30,0.0,0.0,Background
95.27.253.249,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.27.39.177,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.27.46.168,1,0,0,1,1,1,1,1,177,1,0.0,,Background
95.27.58.85,1,0,0,1,1,1,1,1,73,1,0.0,,Background
95.27.71.222,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.27.76.215,1,0,0,1,1,1,1,1,75,1,0.0,,Background
95.27.87.33,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.27.98.42,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.28.10.252,1,0,0,1,1,1,1,1,73,1,0.0,,Background
95.28.105.251,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.28.107.165,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.28.113.105,1,0,0,1,1,1,1,1,62,1,0.0,,Background
95.28.114.56,2,0,0,2,1,1,1,1,139,2,0.0,0.0,Background
95.28.126.20,1,0,0,1,1,1,1,1,77,1,0.0,,Background
95.28.13.182,1,0,0,1,1,1,1,1,64,1,0.0,,Background
95.28.17.148,2,0,0,2,1,1,1,1,120,2,0.0,0.0,Background
95.28.21.223,1,0,0,1,1,1,1,1,507,1,0.0,,Background
95.28.22.47,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.28.27.192,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.28.31.160,2,0,0,2,1,1,1,1,137,2,0.0,0.0,Background
95.28.33.219,2,0,0,2,1,1,1,1,928,2,0.0,0.0,Background
95.28.35.32,1,0,0,1,1,1,1,1,2951,3,0.0,,Background
95.28.40.217,1,0,0,1,1,1,1,1,61,1,0.0,,Background
95.28.44.89,1,0,0,1,1,1,1,1,505,1,0.0,,Background
95.28.56.155,1,0,0,1,1,1,1,1,489,1,0.0,,Background
95.28.61.114,1,0,0,1,1,1,1,1,243,1,0.0,,Background
95.28.65.12,5,0,0,5,2,2,1,1,300,5,0.0,0.0,Background
95.28.66.125,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.28.78.53,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.29.103.242,1,0,0,1,1,1,1,1,72,1,0.0,,Background
95.29.103.53,1,0,0,1,1,1,1,1,174,1,0.0,,Background
95.29.114.205,3,0,0,3,1,1,1,1,516,3,0.0,0.0,Background
95.29.117.102,2,0,0,2,2,2,1,1,554,2,0.0,0.0,Background
95.29.124.182,19,0,0,19,1,1,1,1,4734,28,0.0,0.0,Background
95.29.124.54,1,0,0,1,1,1,1,1,62,1,0.0,,Background
95.29.131.154,1,0,0,1,1,1,1,1,63,1,0.0,,Background
95.29.139.29,8,0,0,8,2,2,1,1,527,8,0.0,0.0,Background
95.29.159.202,1,0,0,1,1,1,1,1,187,1,0.0,,Background
95.29.163.237,2,0,0,2,1,1,1,1,2986,4,0.0,0.0,Background
95.29.178.170,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.29.178.191,1,0,0,1,1,1,1,1,61,1,0.0,,Background
95.29.18.85,1,0,0,1,1,1,1,1,74,1,0.0,,Background
95.29.187.228,1,0,0,1,1,1,1,1,551,1,0.0,,Background
95.29.189.251,1,0,0,1,1,1,1,1,73,1,0.0,,Background
95.29.66.164,1,0,0,1,1,1,1,1,73,1,0.0,,Background
95.29.78.207,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.29.81.12,2,0,0,2,2,2,1,2,120,2,0.0,0.0,Background
95.29.9.134,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.29.9.33,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.29.94.59,2,0,0,2,1,1,1,1,210,2,0.0,0.0,Background
95.30.127.13,2,0,0,2,2,2,1,1,1039,2,0.0,0.0,Background
95.30.161.201,2,0,0,2,2,2,1,1,553,2,0.0,0.0,Background
95.30.173.148,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.30.2.102,3,0,0,3,1,1,1,1,561,3,0.0,0.0,Background
95.30.211.142,1,0,0,1,1,1,1,1,75,1,0.0,,Background
95.30.225.77,1,0,0,1,1,1,1,1,479,1,0.0,,Background
95.30.233.22,1,0,0,1,1,1,1,1,72,1,0.0,,Background
95.30.34.241,2,0,0,2,2,2,1,1,120,2,0.0,0.0,Background
95.30.4.240,1,0,0,1,1,1,1,1,74,1,0.0,,Background
95.30.48.106,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.30.48.150,1,0,0,1,1,1,1,1,72,1,0.0,,Background
95.30.63.130,1,0,0,1,1,1,1,1,73,1,0.0,,Background
95.30.63.194,4,0,0,4,1,1,1,1,561,4,0.0,0.0,Background
95.30.67.92,1,0,0,1,1,1,1,1,83,1,0.0,,Background
95.30.76.238,6,0,0,6,1,1,1,1,450,6,0.0,0.0,Background
95.30.8.225,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.30.88.122,2,0,0,2,1,1,1,1,147,2,0.0,0.0,Background
95.30.9.168,1,0,0,1,1,1,1,1,557,1,0.0,,Background
95.30.91.169,1,0,0,1,1,1,1,1,473,1,0.0,,Background
95.30.96.203,4,0,0,4,1,1,1,1,243,4,0.0,0.0,Background
95.30.98.31,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.30.98.45,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.31.10.216,1,0,0,1,1,1,1,1,482,1,0.0,,Background
95.31.104.39,1,0,0,1,1,1,1,1,76,1,0.0,,Background
95.31.206.211,1,0,0,1,1,1,1,1,61,1,0.0,,Background
95.31.30.212,11,0,0,11,1,1,1,1,2013,11,0.0,0.0,Background
95.31.36.31,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.31.37.48,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.31.42.101,1,0,0,1,1,1,1,1,174,1,0.0,,Background
95.31.44.222,1,0,0,1,1,1,1,1,60,1,0.0,,Background
95.31.8.124,1,0,0,1,1,1,1,1,2934,3,0.0,,Background
95.31.8.38,5,0,0,5,3,3,1,1,345,5,0.0,0.0,Background
95.32.114.42,1,0,0,1,1,1,1,1,73,1,0.0,,Background
95.32.148.97,1,0,0,1,1,1,1,1,74,1,0.0,,Background
95.32.23.145,1,0,0,1,1,1,1,1,76,1,0.0,,Background
95.32.6.188,1,0,0,1,1,1,1,1,74,1,0.0,,Background
95.33.31.41,4,0,0,4,1,1,1,1,732,10,2.23975,2.614616654502147,Background
95.33.58.165,3,0,0,3,1,1,1,1,222,3,0.0,0.0,Background
95.33.72.72,1,0,0,1,1,1,1,1,75,1,0.0,,Background
95.34.135.110,2,0,0,2,1,1,1,1,146,2,0.0,0.0,Background
